ID||Anzahl|Original|Alternativname|normalisiert (deutsch)|Long|Lat|wikidata-id|Getty-id|Geonames-id|Kommentar |Zuordnung|Lage|Sicherheit|Inst. in der Stadt|wikidata-id inst|Geonames-id inst||||||||GND|
11589|0|1|[Luxemburg]|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7004451|http://www.geonames.org/2960316||||||||0|0|0|0|0|0|0||
10783|0|1|versus Luczemburgam|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7004451|http://www.geonames.org/2960316|||Umgebung|||||0|0|0|0|0|0|0||
7595|0|23|Luxemburg|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7004451|http://www.geonames.org/2960316||||||||0|0|0|0|0|0|0||
7594|0|10|Luxembourg|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7005168|http://www.geonames.org/2960316||||||||0|0|0|0|0|0|0||
7593|0|1|Lutzemburg|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7004451|http://www.geonames.org/2960316||||||||0|0|0|0|0|0|0||
7592|0|12|Lutzelinburg|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7006254|http://www.geonames.org/2960316||||||||0|0|0|0|0|0|0||
7591|0|1|Lutzelburg|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7004451|http://www.geonames.org/2960316||||||||0|0|0|0|0|0|0||
7556|0|10|Luczemburg|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7004451|http://www.geonames.org/2960316||||||||0|0|0|0|0|0|0||
7543|0|1|Lucenburg|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7004451|http://www.geonames.org/2960316||||||||0|0|0|0|0|0|0||
7542|0|2|Lucemburg|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7004451|http://www.geonames.org/2960316||||||||0|0|0|0|0|0|0||
7541|0|1|Lucemburch|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7004451|http://www.geonames.org/2960316||||||||0|0|0|0|0|0|0||
7540|0|7|Lucelnburg|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7006254|http://www.geonames.org/2960316||||||||0|0|0|0|0|0|0||
7537|0|2|Luccinburg|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7004451|http://www.geonames.org/2960316||||||||0|0|0|0|0|0|0||
6319|0|1|in comitatum Lucemburg.|Luxembourg|Luxemburg|6.13 |49.61167 |https://www.wikidata.org/wiki/Q1842|7004451|http://www.geonames.org/2960316|||Umland|||||0|0|0|0|0|0|0||
11464|0|1|zu Luzerne|Lucerne|Luzern|8.30635|47.05048|https://www.wikidata.org/wiki/Q4191|7007280|http://www.geonames.org/2659811||||||||0|0|0|0|0|0|0||
7596|0|58|Luzern|Lucerne|Luzern|8.30635|47.05048|https://www.wikidata.org/wiki/Q4191|7007280|http://www.geonames.org/2659811||||||||0|0|0|0|0|0|0||
7548|0|7|Lucerne|Lucerne|Luzern|8.30635|47.05048|https://www.wikidata.org/wiki/Q4191|7007280|http://www.geonames.org/2659811||||||||0|0|0|0|0|0|0||
7547|0|2|Lucern|Lucerne|Luzern|8.30635|47.05048|https://www.wikidata.org/wiki/Q4191|7007280|http://www.geonames.org/2659811||||||||0|0|Friedrich III.|0|0|0|0||
578|0|1|(Luzern?)|Lucerne|Luzern|8.30635|47.05048|https://www.wikidata.org/wiki/Q4191|7007280|http://www.geonames.org/2659811||||unsicher||||0|0|Friedrich III.|0|0|0|0||
577|0|6|(Luzern)|Lucerne|Luzern|8.30635|47.05048|https://www.wikidata.org/wiki/Q4191|7007280|http://www.geonames.org/2659811||||||||0|0|0|0|0|0|0||
10784|0|1|versus Lugdunum||Lyon|4.84671|45.74846|https://www.wikidata.org/wiki/Q456|7008772|http://www.geonames.org/2996944||||||||0|0|0|0|0|0|0||
8596|0|1|Pavia - Genua - Asti - Lyon||Lyon|4.84671|45.74846|https://www.wikidata.org/wiki/Q456|7008772|http://www.geonames.org/2996944|doppelt|||||||||||||||
7602|0|1|Lyon an der Rhône||Lyon|4.84671|45.74846|https://www.wikidata.org/wiki/Q456|7008772|http://www.geonames.org/2996944||||||||0|0|0|0|0|0|0||
7601|0|2|Lyon (Lugduni)||Lyon|4.84671|45.74846|https://www.wikidata.org/wiki/Q456|7008772|http://www.geonames.org/2996944||||||||0|0|0|0|0|0|0||
7600|0|90|Lyon||Lyon|4.84671|45.74846|https://www.wikidata.org/wiki/Q456|7008772|http://www.geonames.org/2996944||||||||0|0|0|0|0|0|0||
7564|0|2|Lugdunum||Lyon|4.84671|45.74846|https://www.wikidata.org/wiki/Q456|7008772|http://www.geonames.org/2996944||||||||0|0|0|0|0|0|0||
7562|0|740|Lugduni||Lyon|4.84671|45.74846|https://www.wikidata.org/wiki/Q456|7008772|http://www.geonames.org/2996944||||||||||0|Friedrich III. 1444 Januar 1 Lugduni|13|0|1585||
7022|0|1|iuxta Lugdunum||Lyon|4.84671|45.74846|https://www.wikidata.org/wiki/Q456|7008772|http://www.geonames.org/2996944|||Umgebung|||||0|0|0|0|0|0|0||
4368|0|1|civ. Lugduni||Lyon|4.84671|45.74846|https://www.wikidata.org/wiki/Q456|7008772|http://www.geonames.org/2996944||||||||0|0|0|0|0|0|0||
898|0|1|(Spanien - Lyon)||Lyon|4.84671|45.74846|https://www.wikidata.org/wiki/Q456|7008772|http://www.geonames.org/2996944|doppelt|||||||||||||||
579|0|14|(Lyon)||Lyon|4.84671|45.74846|https://www.wikidata.org/wiki/Q456|7008772|http://www.geonames.org/2996944||||||||0|0|0|0|0|0|0||
572|0|10|(Lugduni)||Lyon|4.84671|45.74846|https://www.wikidata.org/wiki/Q456|7008772|http://www.geonames.org/2996944||||||||0|0|0|0|0|0|0||
10438|0|2|trans Mosam|Meuse|Maas|||https://www.wikidata.org/wiki/Q41986||http://www.geonames.org/2751306||Fluss|Überquerung|||||||0|Otto IV. 1214 trans Mosam|5|1|967||
4355|0|1|circa Mosam|Meuse|Maas|||https://www.wikidata.org/wiki/Q41986||http://www.geonames.org/2751306||Fluss|Umgebung|||||0|0|0|0|0|0|0||
4354|0|1|circa litora Mosae|Meuse|Maas|||https://www.wikidata.org/wiki/Q41986||http://www.geonames.org/2751306||Fluss|Umgebung|||||0|0|0|0|0|0|0||
1712|0|1|an der Maas (bei Herstal)|Meuse|Maas|||https://www.wikidata.org/wiki/Q41986||http://www.geonames.org/2751306||Fluss||||||0|0|0|0|0|0|0||
1711|0|1|an der Maas|Meuse|Maas|||https://www.wikidata.org/wiki/Q41986||http://www.geonames.org/2751306||Fluss||||||0|0|0|0|0|0|0||
1441|0|1|ad Mosam|Meuse|Maas|||https://www.wikidata.org/wiki/Q41986||http://www.geonames.org/2751306||Fluss||||||||Friedrich II.|Friedrich II. 1214 aug. 30 ad Mosam|5|1|1335||
7604|0|6|Maaseik||Maaseik|5.78379|51.09802|https://www.wikidata.org/wiki/Q110989|7007951|http://www.geonames.org/2791964||||||||0|0|0|0|0|0|0||
10427|0|7|Traiecti supra Mosam||Maastricht|5.68889|50.84833|https://www.wikidata.org/wiki/Q1309|7006862|http://www.geonames.org/2751283||||||||0|0|Friedrich III.|0|0|0|0||
9521|0|1|s'Hertogenbosch Maastricht||Maastricht|5.68889|50.84833|https://www.wikidata.org/wiki/Q1309|7006862|http://www.geonames.org/2751283|doppelt|||||||||||||||
9038|0|1|prope Traiectum||Maastricht|5.68889|50.84833|https://www.wikidata.org/wiki/Q1309|7006862|http://www.geonames.org/2751283|||Umgebung|||||||0|Friedrich II. 1214 aug. 24 prope Traiectum|5|1|1329||
8039|0|1|Mosa traiecta||Maastricht|5.68889|50.84833|https://www.wikidata.org/wiki/Q1309|7006862|http://www.geonames.org/2751283||||||||0|0|0|0|0|0|0||
7605|0|64|Maastricht||Maastricht|5.68889|50.84833|https://www.wikidata.org/wiki/Q1309|7006862|http://www.geonames.org/2751283||||||||5.6909768|50.8512438|0|Friedrich III. 1488 Mai 21 Maastricht|13|20|305||
6776|0|1|in Traiecto super Mosam||Maastricht|5.68889|50.84833|https://www.wikidata.org/wiki/Q1309|7006862|http://www.geonames.org/2751283||||||||0|0|0|0|0|0|0||
580|0|11|(Maastricht)||Maastricht|5.68889|50.84833|https://www.wikidata.org/wiki/Q1309|7006862|http://www.geonames.org/2751283||||||||0|0|0|0|0|0|0||
9050|0|4|propter civ. Madasconis||Mâcon|4.83333|46.3 |https://www.wikidata.org/wiki/Q174247|7008244|http://www.geonames.org/2996882|||Umgebung|||||0|0|0|0|0|0|0||
7611|0|7|Mâcon||Mâcon|4.83333|46.3 |https://www.wikidata.org/wiki/Q174247|7008244|http://www.geonames.org/2996882||||||||0|0|0|0|0|0|0|46.3 |
3592|0|1|bei Mâcon||Mâcon|4.83333|46.3 |https://www.wikidata.org/wiki/Q174247|7008244|http://www.geonames.org/2996882|||Umgebung|||||0|0|0|0|0|0|0||
2819|0|1|Madasconam||Mâcon|4.83333|46.3 |https://www.wikidata.org/wiki/Q174247|7008244|http://www.geonames.org/2996882||||||||0|0|0|0|0|0|0||
9715|0|1|Saragossa - Madrid||Madrid|4.83333|46.3 |https://www.wikidata.org/wiki/Q174247|7008244|http://www.geonames.org/2996882|doppelt|||||||||||||||
7612|0|15|Madrid||Madrid|4.83333|46.3 |https://www.wikidata.org/wiki/Q174247|7008244|http://www.geonames.org/2996882||||||||0|0|0|0|0|0|0||
3431|0|1|Barcelona und Madrid||Madrid|4.83333|46.3 |https://www.wikidata.org/wiki/Q174247|7008244|http://www.geonames.org/2996882|doppelt|||||||||||||||
1602|0|1|Alcala de Henares - Madrid||Madrid|4.83333|46.3 |https://www.wikidata.org/wiki/Q174247|7008244|http://www.geonames.org/2996882|doppelt|||||||||||||||
582|0|2|(Madrid?)||Madrid|4.83333|46.3 |https://www.wikidata.org/wiki/Q174247|7008244|http://www.geonames.org/2996882||||unsicher||||0|0|Friedrich III.|0|0|0|0||
581|0|3|(Madrid)||Madrid|4.83333|46.3 |https://www.wikidata.org/wiki/Q174247|7008244|http://www.geonames.org/2996882||||||||0|0|0|0|0|0|0||
7792|0|1|Megdeburch||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|Heinrich (VII.)|0|0|0|0||
7634|0|2|Magidaburc||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7631|0|1|Magedunburg||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7630|0|1|Magedeburg pal. reg.||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7629|0|4|Magedeburg||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|Friedrich II.|0|0|0|0||
7628|0|1|Magedaburg pal.||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7627|0|1|Magedaburg||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7626|0|5|Magdeburgi||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|Friedrich III.|0|0|0|0||
7625|0|1|Magdeburg <em>(Magdeburch) </em>||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7624|0|1|Magdeburg (oder Quedlinburg)||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545|doppelt|||oder||||0|0|0|0|0|0|0||
7623|0|132|Magdeburg||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||11.6399609|52.1315889|0|Philipp 1199 dec. 25 Magdeburg|5|1|102||
7622|0|8|Magdeburch||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7621|0|2|Magathaburg urbs regia||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7620|0|1|Magathaburg||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7619|0|3|Magataburg civ.||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7618|0|1|Magadoburg||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7617|0|2|Magadeburch||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7616|0|5|Magadaburgiensem civ.||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|Friedrich II.|0|0|0|0||
7615|0|3|Magadaburg pal.||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7614|0|3|Magadaburg||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7613|0|6|Magadabrug||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
7608|0|2|Machdeburch||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
4764|0|1|Eger, Magdeburg||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545|doppelt|||||||||||||||
3247|0|2|auf dem feierlichen Hoftag zu Magdeburg||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||Königshof|||Hoftag|||0|0|0|0|0|0|0||
2820|0|2|Magdeburgum||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|0|0|0|0|0||
585|0|4|(Magdeburg)||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||||||0|0|Friedrich II.|0|0|0|0||
584|0|1|(Magdeburg oder Quedlinburg) – Pavia||Magdeburg|11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545|doppelt|||oder||||0|0|0|0|0|0|0||
583|0|1|(Magdeburg ?)||Magdeburg |11.62916|52.12773|https://www.wikidata.org/wiki/Q1733|7004456|http://www.geonames.org/2874545||||unsicher||||0|0|Friedrich III.|0|0|0|0||
8027|0|1|Moravam|Moravia|Mähren|17|49.5|https://www.wikidata.org/wiki/Q43266|7006467|http://www.geonames.org/3070359||Region||||||0|0|Otto IV.|0|0|0|0||
3095|0|1|aput Moravam|Moravia|Mähren|17|49.5|https://www.wikidata.org/wiki/Q43266|7006467|http://www.geonames.org/3070359||Region||||||0|0|Friedrich II.|0|0|0|0||
1440|0|1|ad Moravam|Moravia|Mähren|17|49.5|https://www.wikidata.org/wiki/Q43266|7006467|http://www.geonames.org/3070359||Region||||||0|0|0|0|0|0|0||
1426|0|1|ad metas Moravie|Moravia|Mähren|17|49.5|https://www.wikidata.org/wiki/Q43266||http://geonames.org/3070359||Region||||||0|0|0|0|0|0|0||
11503|0|1|zwischen Mailand und Brescia (vielleicht Groppello an der Adda)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|doppelt||zwischen|||||0|0|0|0|0|0|0||
10977|0|1|vor Mailand zwischen der Porte Ticinense und der Porta Arienza (südwestlich bis nordöstlich vor der Stadt) und bei der Porta Vercellina (westlich vor der Stadt)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||Umgebung|||||0|0|0|0|0|0|0||
10976|0|14|vor Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||Umgebung|||||0|0|Friedrich II.|0|0|0|0||
10560|0|1|über den Septimer Paß - Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|doppelt|||||||||||||||
9524|0|1|S. Ambrogio zu Mailand (<em>quarto nonas maii, Mediolani </em> <em>idem monasterium</em>)|Milano|Mailand|9.17573|45.46246|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||Kirche|||Sant'Ambrogio|https://www.wikidata.org/wiki/Q1071570|http://www.geonames.org/8133599|0|0|0|0|0|0|0||
9523|0|7|S. Ambrogio in Mailand|Milano|Mailand|9.17573|45.46246|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||Kirche|||Sant'Ambrogio|https://www.wikidata.org/wiki/Q1071570|http://www.geonames.org/8133599|0|0|0|0|0|0|0||
8999|0|36|prope Mediolanum|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||Umgebung|||||||Friedrich II.|Friedrich II. 1239 prope Mediolanum|5|1|3583||
7785|0|1|Mediolanum|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||||||||0|0|0|0|0|0|0||
7784|0|1|Mediolanis civ.|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||||||||0|0|0|0|0|0|0||
7783|0|76|Mediolani|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||||||||||0|Philipp 1196 (aug. 00) Mediolani|5|1|53||
7649|0|3|Mailand, S. Ambrogio|Milano|Mailand|9.17573|45.46246|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||Kirche|||Sant'Ambrogio|https://www.wikidata.org/wiki/Q1071570|http://www.geonames.org/8133599|0|0|0|0|0|0|0||
7648|0|2|Mailand – S. Ambrogio|Milano|Mailand|9.17573|45.46246|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||Kirche|||Sant'Ambrogio|https://www.wikidata.org/wiki/Q1071570|http://www.geonames.org/8133599|0|0|0|0|0|0|0||
7647|0|1|Mailand (<em>XVI kal. iunii, Mediolani</em>)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||||||||0|0|0|0|0|0|0||
7646|0|1|Mailand (<em>X kal. octobr., Mediolani</em>)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||||||||0|0|0|0|0|0|0||
7645|0|313|Mailand|Milano|Mailand|9.17573|45.46246|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||||||||9.1906166|45.4666212|0|Friedrich II. 1239 X. im Gebiet von Mailand)|5|4|413||
7315|0|1|Landriano - bei Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|doppelt|||||||||||||||
7188|0|1|Kloster S. Ambrogio zu Mailand|Milano|Mailand|9.17573|45.46246|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||Kirche|||Sant'Ambrogio|https://www.wikidata.org/wiki/Q1071570|http://www.geonames.org/8133599|0|0|0|0|0|0|0||
7187|0|6|Kloster S. Ambrogio in Mailand|Milano|Mailand|9.17573|45.46246|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||Kirche|||Sant'Ambrogio|https://www.wikidata.org/wiki/Q1071570|http://www.geonames.org/8133599|0|0|0|0|0|0|0||
6385|0|1|in der Pfalz des Erzbischofs zu Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||geistlicher Hof||||||0|0|0|0|0|0|0||
6366|0|1|in der erzbischöflichen Pfalz zu Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||geistlicher Hof||||||0|0|0|0|0|0|0||
6282|0|1|in civitate Mediolani|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||||||||0|0|0|0|0|0|0||
5946|0|2|im Lager bei Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||im Lager|||||0|0|Friedrich II.|0|0|0|0||
5911|0|2|im Herzogshof von Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||weltlicher Hof||||||0|0|0|0|0|0|0||
5896|0|1|im Haus der Kanoniker von S. Ambrogio zu Mailand (<em>Die veneris, </em> <em>octavo exeunte ianuario, Mediolano ad domum canonicorum de sancto Ambrosio</em>)|Milano|Mailand|9.17573|45.46246|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||Kirche|||Sant'Ambrogio|https://www.wikidata.org/wiki/Q1071570|http://www.geonames.org/8133599|0|0|0|0|0|0|0||
5884|0|1|im Gebiet von Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||Umland|||||0|0|0|0|0|0|0||
5803|0|2|im Feld bei Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||im Feld|||||0|0|0|0|0|0|0||
5258|0|4|Gebiet von Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||Umland|||||0|0|0|0|0|0|0||
3934|0|1|Brescia - Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|doppelt|||||||||||||||
3633|0|1|bei S. Dionisio (vor Mailand)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||Kloster|Umgebung||Dionisio|||0|0|0|0|0|0|0||
3632|0|1|bei S. Ambrogio in Mailand|Milano|Mailand|9.17573|45.46246|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||Kirche|Umgebung||Sant'Ambrogio|https://www.wikidata.org/wiki/Q1071570|http://www.geonames.org/8133599|0|0|Konrad IV.|0|0|0|0||
3548|0|1|bei der Porte Comacina von Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||Umgebung|||||0|0|0|0|0|0|0||
3547|0|1|bei der Porta Comacina, der Porta Vercellina und der Porta Ticinense vor Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||Umgebung|||||0|0|0|0|0|0|0||
3533|0|4|bei der Belagerung Mailands|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||||||||0|0|Friedrich III.|0|0|0|0||
3528|0|1|bei den Kirchen S. Calimero, Ognissanti und S. Barnaba sowie dem Kloster S. Dionisio vor Mailand|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||Umgebung|||||0|0|0|0|0|0|0||
2180|0|3|ap. Mediolanum|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||Umgebung|||||||0|Otto IV. 1210 apr. 20 ap. Mediolanum|5|1|738||
1077|0|1|(wohl März, vor Mailand) (quando prese Milano)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||Kirche|Umgebung |unsicher||||0|0|Friedrich II.|0|0|0|0||
1073|0|1|(wohl im Gebiet von Mailand)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||Umland|||||0|0|0|0|0|0|0||
1033|0|1|(vor Mailand)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||Umgebung|||||0|0|0|0|0|0|0||
1021|0|1|(Vigevano oder Mailand)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|doppelt|||oder||||||||||||
621|0|5|(Mediolani)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||||||||0|0|0|0|0|0|0||
593|0|2|(Mailand?)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||||unsicher||||0|0|0|0|0|0|0||
592|0|2|(Mailand? Vigevano?)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|doppelt|||oder||||0|0|0|0|0|0|0||
591|0|1|(Mailand), S. Ambrogio|Milano|Mailand|9.17573|45.46246|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||Kirche|||Sant'Ambrogio|https://www.wikidata.org/wiki/Q1071570|http://www.geonames.org/8133599|0|0|0|0|0|0|0||
590|0|32|(Mailand)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||||||||0|0|0|0|0|0|0||
459|0|1|(in mon. s. Ambrosii)|Milano|Mailand|9.17573|45.46246|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435||Kirche|||Sant'Ambrogio|https://www.wikidata.org/wiki/Q1071570|http://www.geonames.org/8133599|0|0|0|0|0|0|0||
440|0|1|(im Gebiet von Mailand)|Milano|Mailand|9.1122|45.2751|https://www.wikidata.org/wiki/Q490|7005903|http://www.geonames.org/3173435|||Umland|||||0|0|0|0|0|0|0||
7650|0|1|Main||Main|||https://www.wikidata.org/wiki/Q1670||http://geonames.org/2874265||Fluss||||||0|0|0|0|0|0|0||
1685|0|1|am Ufer des Main||Main|||https://www.wikidata.org/wiki/Q1670||http://geonames.org/2874265||Fluss||||||0|0|0|0|0|0|0||
7651|0|1|Mainau Konstanz||Mainau|9.19656|47.70556|https://www.wikidata.org/wiki/Q165401||http://geonames.org/2874262|doppelt|Insel||||||0|0|0|0|0|0|0||
594|0|1|(Mainau -- Konstanz)||Mainau|9.19656|47.70556|https://www.wikidata.org/wiki/Q165401||http://geonames.org/2874262|doppelt|Insel||||||0|0|0|0|0|0|0||
9770|0|1|Schloß Mainau||Mainau |9.2|47.705|https://www.wikidata.org/wiki/Q1013064||||Burg||||||0|0|0|0|0|0|0||
